Product Id,Product Type,Product Name,Product Gender Target,Product Category,Product Season,Product Condition,Sold,In Stock,Brand Id,Brand Name,Product Material,Product Colour,Price Usd,Warehouse name,Country
P08666,Shoes,Product 8666,Male,men accessories,Autumn,Never Worn with Tag,True,True,B1,Brand C,Polyester,Green,1437.04,Paris,France
P08667,Accessories,Product 8667,Female,men accessories,Winter,Fair,True,True,B4,Brand B,Wool,Pink,575.82,London,
P08668,Shoes,Product 8668,Male,women accessories,Spring,Fair,True,False,B3,Brand B,Silk,Pink,957.75,Berlin,Germany
P08669,Accessories,Product 8669,Male,women accessories,Spring,Good,True,True,B2,Brand E,Wool,Yellow,384.33,Berlin,Germany
P08670,Accessories,Product 8670,Unisex,men clothing,Autumn,Good,False,True,B3,Brand E,Silk,White,1217.77,Paris,France
P08671,Clothing,Product 8671,Unisex,men shoes,Autumn,Fair,True,True,B5,Brand B,Cotton,White,1549.45,New York,USA
P08672,Accessories,Product 8672,Female,women accessories,Summer,Very Good,False,False,B2,Brand C,Leather,White,1155.81,London,UK
P08673,Shoes,Product 8673,Male,men clothing,Autumn,Fair,True,True,B2,Brand C,Wool,Red,746.74,Paris,France
P08674,Clothing,Product 8674,Male,,Spring,Very Good,True,False,B5,Brand E,Polyester,Red,1441.68,Milan,Italy
P08675,Clothing,Product 8675,Female,women accessories,Autumn,Fair,False,True,B4,Brand B,Cotton,Pink,538.0,Tokyo,Japan
P08676,Shoes,Product 8676,Unisex,men shoes,Autumn,Never Worn with Tag,True,False,B4,Brand A,Cotton,Green,576.82,Berlin,
P08677,Accessories,Product 8677,Male,women clothing,Summer,Good,False,False,B4,Brand D,Polyester,Blue,1159.85,New York,USA
P08678,Clothing,Product 8678,Unisex,women shoes,Summer,Good,True,False,B1,Brand E,Cotton,Green,1515.44,New York,USA
P08679,Clothing,Product 8679,Male,women accessories,Spring,Fair,True,False,B2,Brand B,Denim,Yellow,1949.28,Berlin,
P08680,Shoes,Product 8680,Male,men clothing,Spring,Never Worn with Tag,False,False,B1,Brand E,Leather,Blue,1528.98,Paris,France
P08681,Clothing,Product 8681,Unisex,men accessories,Autumn,Good,False,True,B2,Brand C,Cotton,Black,547.98,Paris,France
P08682,Accessories,Product 8682,Unisex,men shoes,Spring,Good,False,False,B4,Brand B,Polyester,Black,1691.72,London,UK
P08683,Shoes,Product 8683,Female,men accessories,Autumn,Good,False,True,B5,Brand E,Cotton,Blue,1987.96,Tokyo,Japan
P08684,Accessories,Product 8684,Female,women accessories,Winter,Good,False,False,B2,Brand C,Polyester,White,1882.86,New York,USA
P08685,Shoes,Product 8685,Female,men shoes,Winter,Very Good,True,False,B4,Brand D,Denim,Pink,1912.02,Tokyo,Japan
P08686,Clothing,Product 8686,Female,men clothing,Winter,Fair,True,False,B3,Brand A,Denim,Blue,461.16,Milan,Italy
P08687,Shoes,Product 8687,Male,women clothing,Autumn,Never Worn,False,True,B1,Brand E,Wool,Black,1997.98,Berlin,Germany
P08688,Accessories,Product 8688,Female,women clothing,Winter,Fair,False,True,B5,Brand C,Cotton,,1302.86,New York,USA
P08689,Shoes,Product 8689,Male,men clothing,Winter,Never Worn with Tag,False,False,B1,Brand C,Silk,,1745.52,Milan,Italy
P08690,Clothing,Product 8690,Unisex,men shoes,Winter,Very Good,False,True,B1,Brand D,Polyester,Blue,1488.15,Paris,France
P08691,Clothing,Product 8691,Unisex,men accessories,Summer,Fair,True,False,B3,Brand D,Cotton,Blue,711.72,Paris,France
P08692,Shoes,Product 8692,Female,men clothing,Summer,Very Good,True,True,B1,Brand E,Cotton,Red,1901.95,Paris,France
P08693,Clothing,Product 8693,Unisex,men shoes,Winter,Fair,True,True,B4,Brand C,Denim,White,1724.69,Milan,Italy
P08694,Accessories,Product 8694,Female,men accessories,Autumn,Fair,False,False,B1,Brand B,Leather,Green,1363.36,Tokyo,Japan
P08695,Shoes,Product 8695,Unisex,men clothing,Autumn,Good,False,True,B3,Brand D,Cotton,Blue,1957.71,London,UK
P08696,Accessories,Product 8696,Male,women shoes,Spring,Fair,False,True,B2,Brand C,Denim,Black,1772.11,New York,USA
P08697,Shoes,Product 8697,Male,men accessories,Winter,Fair,True,False,B1,Brand B,Silk,Black,1226.84,Tokyo,Japan
P08698,Clothing,Product 8698,Male,men clothing,Autumn,Very Good,True,False,B1,Brand D,Silk,Pink,1692.34,Milan,Italy
P08699,Clothing,Product 8699,Male,men clothing,Spring,Good,True,True,B1,Brand D,Wool,Black,535.49,Paris,France
P08700,Shoes,Product 8700,Unisex,women accessories,Autumn,Very Good,True,True,B1,Brand E,Polyester,Black,1923.49,Paris,France
P08701,Clothing,Product 8701,Male,,Spring,Never Worn,True,True,B5,Brand B,Leather,Red,405.95,Milan,Italy
P08702,Clothing,Product 8702,Female,women clothing,Summer,Fair,True,False,B3,Brand A,Cotton,White,1624.65,Paris,France
P08703,Shoes,Product 8703,Male,men accessories,Winter,Never Worn with Tag,False,True,B3,Brand C,Silk,Red,565.75,Paris,France
P08704,Accessories,Product 8704,Male,men accessories,Autumn,Never Worn,True,False,B3,Brand E,Leather,Black,1187.01,Milan,Italy
P08705,Clothing,Product 8705,Female,women accessories,Spring,Very Good,False,True,B2,Brand D,Cotton,Yellow,1639.72,Paris,France
P08706,Clothing,Product 8706,Unisex,men accessories,Winter,Fair,True,True,B5,Brand D,Wool,Yellow,699.29,Milan,Italy
P08707,Clothing,Product 8707,Unisex,women clothing,Winter,Good,False,False,B4,Brand B,Denim,Red,725.38,Paris,France
P08708,Shoes,Product 8708,Unisex,men clothing,Winter,Fair,False,False,B3,Brand D,Denim,Yellow,696.82,New York,USA
P08709,Clothing,Product 8709,Unisex,men accessories,Winter,Never Worn,False,True,B4,Brand D,Polyester,Red,920.07,New York,USA
P08710,Clothing,Product 8710,Female,women clothing,Autumn,Fair,True,False,B3,Brand E,Denim,White,151.15,Paris,France
P08711,Clothing,Product 8711,Unisex,men accessories,Winter,Good,True,True,B4,Brand C,Polyester,Pink,92.77,Tokyo,Japan
P08712,Shoes,Product 8712,Unisex,men clothing,Autumn,Never Worn with Tag,False,False,B2,Brand B,Leather,Green,490.78,London,UK
P08713,Clothing,Product 8713,Unisex,women clothing,Summer,Good,False,True,B3,Brand E,Silk,Yellow,1930.71,Berlin,Germany
P08714,Accessories,Product 8714,Male,women shoes,Spring,Very Good,False,True,B3,Brand B,Denim,Red,933.53,New York,USA
P08715,Accessories,Product 8715,Male,women accessories,Autumn,Fair,True,False,B4,Brand D,Denim,Yellow,1355.39,Milan,Italy
P08716,Shoes,Product 8716,Male,men accessories,Spring,Fair,False,False,B4,Brand C,Leather,Blue,896.14,London,UK
P08717,Clothing,Product 8717,Unisex,women accessories,Summer,Never Worn,True,False,B5,Brand E,Polyester,White,847.31,Paris,
P08718,Clothing,Product 8718,Unisex,women clothing,Winter,Good,True,True,B5,Brand E,Leather,Green,779.13,Berlin,Germany
P08719,Clothing,Product 8719,Female,men clothing,Autumn,Never Worn with Tag,True,True,B3,Brand A,Denim,Black,1291.15,Tokyo,Japan
P08720,Accessories,Product 8720,Male,women shoes,Autumn,Fair,False,True,B2,Brand C,Polyester,Green,1431.42,New York,USA
P08721,Accessories,Product 8721,Female,women accessories,Autumn,Never Worn,False,False,B5,Brand B,Leather,Black,258.47,Paris,France
P08722,Accessories,Product 8722,Unisex,women accessories,Autumn,Good,True,True,B2,Brand E,Polyester,Pink,1092.73,Tokyo,Japan
P08723,Shoes,Product 8723,Male,women accessories,Winter,Never Worn with Tag,False,False,B5,Brand E,Leather,Black,63.82,Tokyo,Japan
P08724,Clothing,Product 8724,Male,women shoes,Autumn,Good,False,False,B1,Brand E,Denim,Pink,264.23,Paris,France
P08725,Shoes,Product 8725,Male,men shoes,Winter,Never Worn with Tag,True,True,B1,Brand D,Polyester,White,1798.68,London,UK
P08726,Clothing,Product 8726,Unisex,men shoes,Summer,Fair,True,True,B1,Brand D,Wool,,996.52,Milan,Italy
P08727,Shoes,Product 8727,Female,,Summer,Never Worn,True,False,B5,Brand A,Wool,Blue,1865.62,Berlin,Germany
P08728,Clothing,Product 8728,Female,women accessories,Summer,Good,False,False,B4,Brand E,Silk,White,1474.11,Milan,Italy
P08729,Clothing,Product 8729,Female,men shoes,Winter,Fair,False,False,B2,Brand B,Leather,Black,1589.13,Paris,France
P08730,Clothing,Product 8730,Male,,Autumn,Never Worn with Tag,False,False,B4,Brand C,Leather,White,1409.92,Berlin,Germany
P08731,Accessories,Product 8731,Unisex,women accessories,Autumn,Never Worn,True,True,B1,Brand B,Cotton,Blue,143.31,Berlin,
P08732,Accessories,Product 8732,Unisex,women clothing,Spring,Never Worn,True,False,B1,Brand B,Cotton,White,465.85,New York,USA
P08733,Shoes,Product 8733,Female,women accessories,Winter,Never Worn,False,True,B3,Brand D,Wool,Pink,731.05,Milan,Italy
P08734,Shoes,Product 8734,Female,men shoes,Summer,Very Good,True,True,B2,Brand A,Wool,Yellow,768.8,Milan,Italy
P08735,Shoes,Product 8735,Female,men shoes,Autumn,Never Worn with Tag,False,False,B2,Brand C,Wool,Red,543.91,Milan,Italy
P08736,Clothing,Product 8736,Unisex,men shoes,Summer,Very Good,True,False,B5,Brand D,Polyester,Blue,716.86,London,UK
P08737,Accessories,Product 8737,Unisex,women accessories,Summer,Never Worn with Tag,False,False,B4,Brand C,Silk,Red,455.17,Berlin,Germany
P08738,Shoes,Product 8738,Unisex,,Spring,Never Worn with Tag,False,False,B4,Brand C,Denim,Black,1867.5,Milan,Italy
P08739,Clothing,Product 8739,Male,men accessories,Winter,Very Good,True,True,B1,Brand B,Leather,Pink,105.05,Tokyo,Japan
P08740,Shoes,Product 8740,Unisex,women shoes,Spring,Never Worn,True,False,B1,Brand A,Leather,Black,1036.36,Tokyo,Japan
P08741,Clothing,Product 8741,Male,women clothing,Summer,Good,True,False,B3,Brand A,Wool,Blue,675.41,Berlin,Germany
P08742,Clothing,Product 8742,Female,women shoes,Winter,Good,True,False,B5,Brand D,Leather,Yellow,1683.73,London,UK
P08743,Shoes,Product 8743,Female,men clothing,Autumn,Very Good,True,True,B3,Brand B,Silk,,1469.58,London,UK
P08744,Shoes,Product 8744,Unisex,women shoes,Spring,Never Worn,False,True,B3,Brand A,Wool,Yellow,174.1,Tokyo,Japan
P08745,Accessories,Product 8745,Unisex,women accessories,Winter,Never Worn with Tag,True,True,B1,Brand B,Denim,,1806.29,Paris,France
P08746,Accessories,Product 8746,Male,men clothing,Winter,Good,False,True,B5,Brand E,Wool,Green,1964.33,Paris,France
P08747,Clothing,Product 8747,Female,women clothing,Summer,Good,True,True,B1,Brand C,Cotton,Red,173.3,London,UK
P08748,Accessories,Product 8748,Female,women accessories,Autumn,Very Good,False,False,B4,Brand B,Cotton,Red,570.33,New York,USA
P08749,Accessories,Product 8749,Male,women shoes,Summer,Fair,False,True,B3,Brand E,Denim,,1132.79,New York,USA
P08750,Shoes,Product 8750,Female,men accessories,Spring,Fair,False,False,B4,Brand D,Wool,Yellow,73.49,Berlin,Germany
P08751,Shoes,Product 8751,Unisex,men clothing,Spring,Very Good,False,True,B2,Brand E,Cotton,Black,1485.82,Berlin,Germany
P08752,Shoes,Product 8752,Female,men accessories,Autumn,Good,False,False,B1,Brand D,Silk,Red,1212.2,London,UK
P08753,Clothing,Product 8753,Male,women shoes,Winter,Never Worn,False,True,B2,Brand E,Denim,Green,1361.07,Berlin,Germany
P08754,Shoes,Product 8754,Female,men clothing,Spring,Never Worn with Tag,False,True,B1,Brand E,Wool,White,1026.69,London,UK
P08755,Accessories,Product 8755,Female,women clothing,Spring,Never Worn with Tag,False,False,B3,Brand C,Polyester,Black,1199.47,Berlin,Germany
P08756,Accessories,Product 8756,Unisex,women clothing,Spring,Fair,False,False,B1,Brand E,Leather,Yellow,1422.94,Tokyo,Japan
P08757,Shoes,Product 8757,Unisex,women accessories,Autumn,Very Good,True,False,B5,Brand A,Leather,Black,1397.48,Paris,France
P08758,Shoes,Product 8758,Male,men shoes,Autumn,Fair,False,True,B4,Brand C,Leather,Pink,1771.48,Tokyo,Japan
P08759,Clothing,Product 8759,Male,men shoes,Spring,Very Good,True,True,B4,Brand C,Silk,,197.49,Milan,
P08760,Accessories,Product 8760,Unisex,men shoes,Spring,Never Worn with Tag,True,True,B5,Brand B,Polyester,,1031.42,London,UK
P08761,Clothing,Product 8761,Male,women accessories,Summer,Never Worn with Tag,True,True,B2,Brand E,Cotton,Black,1425.45,New York,USA
P08762,Shoes,Product 8762,Male,women clothing,Spring,Good,False,True,B2,Brand C,Polyester,Black,1385.89,Berlin,
P08763,Accessories,Product 8763,Female,women shoes,Autumn,Never Worn with Tag,True,True,B3,Brand E,Denim,Red,176.15,Paris,France
P08764,Shoes,Product 8764,Female,women accessories,Winter,Never Worn,True,False,B5,Brand E,Cotton,Red,1361.09,London,UK
P08765,Shoes,Product 8765,Male,women shoes,Summer,Good,True,True,B1,Brand E,Wool,Yellow,1253.02,Milan,Italy
P08766,Shoes,Product 8766,Male,women shoes,Winter,Never Worn,False,True,B3,Brand B,Cotton,,1129.93,London,UK
P08767,Clothing,Product 8767,Male,men accessories,Spring,Good,True,True,B3,Brand E,Denim,White,669.77,London,UK
P08768,Shoes,Product 8768,Unisex,men shoes,Spring,Good,False,True,B3,Brand C,Leather,White,1382.89,Paris,France
P08769,Shoes,Product 8769,Female,women clothing,Summer,Good,False,False,B1,Brand B,Silk,Red,120.4,Tokyo,Japan
P08770,Shoes,Product 8770,Male,,Autumn,Good,False,False,B3,Brand A,Wool,Blue,1182.24,Berlin,Germany
P08771,Accessories,Product 8771,Unisex,men shoes,Spring,Never Worn,True,False,B1,Brand B,Cotton,Black,497.88,Berlin,Germany
P08772,Shoes,Product 8772,Male,women shoes,Winter,Fair,True,False,B1,Brand A,Cotton,Blue,382.1,Berlin,Germany
P08773,Clothing,Product 8773,Unisex,men accessories,Spring,Good,False,False,B5,Brand C,Polyester,Blue,1313.72,New York,USA
P08774,Accessories,Product 8774,Female,women accessories,Summer,Good,True,False,B4,Brand C,Cotton,Pink,429.33,New York,USA
P08775,Accessories,Product 8775,Female,men accessories,Winter,Fair,False,False,B1,Brand C,Wool,Red,147.9,New York,USA
P08776,Clothing,Product 8776,Unisex,men accessories,Summer,Fair,False,False,B1,Brand C,Wool,Black,1287.65,London,UK
P08777,Accessories,Product 8777,Female,,Winter,Good,True,False,B5,Brand D,Polyester,Pink,1099.66,London,UK
P08778,Clothing,Product 8778,Male,men clothing,Summer,Good,True,False,B5,Brand B,Silk,White,980.86,Berlin,Germany
P08779,Clothing,Product 8779,Unisex,women shoes,Spring,Very Good,False,False,B1,Brand A,Silk,Black,1969.17,New York,USA
P08780,Shoes,Product 8780,Female,men accessories,Autumn,Never Worn with Tag,True,True,B3,Brand D,Leather,Yellow,161.88,Tokyo,Japan
P08781,Accessories,Product 8781,Male,women clothing,Spring,Good,True,True,B2,Brand A,Leather,,1371.63,Paris,
P08782,Clothing,Product 8782,Female,men clothing,Autumn,Never Worn with Tag,False,False,B3,Brand D,Denim,Black,81.9,Tokyo,Japan
P08783,Shoes,Product 8783,Female,women accessories,Summer,Never Worn with Tag,False,False,B3,Brand C,Denim,Black,595.47,New York,USA
P08784,Shoes,Product 8784,Male,women clothing,Summer,Never Worn with Tag,False,True,B3,Brand A,Denim,Blue,1075.02,Berlin,Germany
P08785,Shoes,Product 8785,Unisex,men shoes,Winter,Fair,True,True,B3,Brand B,Silk,Red,457.43,Tokyo,Japan
P08786,Shoes,Product 8786,Female,men shoes,Spring,Fair,True,False,B3,Brand D,Denim,Pink,983.48,Paris,France
P08787,Accessories,Product 8787,Male,men clothing,Autumn,Good,False,True,B4,Brand B,Wool,Yellow,848.52,Milan,Italy
P08788,Shoes,Product 8788,Female,women shoes,Autumn,Never Worn,False,False,B3,Brand C,Silk,Yellow,311.84,Milan,Italy
P08789,Clothing,Product 8789,Female,men clothing,Winter,Very Good,True,True,B1,Brand D,Denim,Yellow,442.95,Paris,France
P08790,Accessories,Product 8790,Unisex,women clothing,Autumn,Never Worn with Tag,False,True,B3,Brand C,Wool,Black,1686.04,Tokyo,Japan
P08791,Shoes,Product 8791,Female,women accessories,Spring,Fair,True,True,B3,Brand A,Denim,Red,490.04,New York,USA
P08792,Clothing,Product 8792,Unisex,women clothing,Summer,Very Good,False,True,B1,Brand C,Denim,Green,1153.94,Berlin,Germany
P08793,Clothing,Product 8793,Female,women accessories,Winter,Never Worn,True,True,B2,Brand E,Polyester,Blue,1736.89,London,UK
P08794,Accessories,Product 8794,Female,women accessories,Winter,Very Good,False,False,B5,Brand A,Denim,Pink,747.76,Paris,France
P08795,Accessories,Product 8795,Male,men clothing,Spring,Never Worn,False,True,B4,Brand A,Polyester,Yellow,910.65,New York,USA
P08796,Shoes,Product 8796,Unisex,men accessories,Summer,Very Good,False,True,B2,Brand E,Leather,Yellow,633.76,Paris,France
P08797,Shoes,Product 8797,Unisex,women accessories,Autumn,Very Good,True,False,B3,Brand C,Polyester,White,154.96,Berlin,Germany
P08798,Clothing,Product 8798,Unisex,women accessories,Spring,Good,True,False,B2,Brand C,Leather,Black,784.37,Berlin,Germany
P08799,Accessories,Product 8799,Male,men shoes,Winter,Very Good,False,True,B2,Brand B,Polyester,Red,1801.39,Paris,France
P08800,Accessories,Product 8800,Male,women accessories,Spring,Never Worn with Tag,True,False,B3,Brand E,Polyester,White,162.9,New York,USA
P08801,Accessories,Product 8801,Female,men clothing,Autumn,Fair,False,True,B4,Brand B,Leather,,1761.92,Tokyo,Japan
P08802,Shoes,Product 8802,Unisex,men shoes,Winter,Fair,False,False,B1,Brand B,Cotton,Blue,1417.54,Milan,Italy
P08803,Clothing,Product 8803,Unisex,men clothing,Winter,Never Worn,True,True,B1,Brand C,Leather,Black,622.13,Berlin,Germany
P08804,Accessories,Product 8804,Unisex,men shoes,Spring,Never Worn with Tag,True,False,B2,Brand B,Silk,Black,255.71,Berlin,Germany
P08805,Accessories,Product 8805,Male,men shoes,Spring,Good,True,True,B2,Brand A,Silk,Green,721.15,Tokyo,
P08806,Accessories,Product 8806,Male,women accessories,Winter,Very Good,False,False,B3,Brand D,Silk,Black,229.2,Milan,Italy
P08807,Clothing,Product 8807,Unisex,women shoes,Summer,Very Good,False,False,B1,Brand E,Polyester,Black,984.33,Tokyo,Japan
P08808,Shoes,Product 8808,Male,men shoes,Winter,Never Worn,True,True,B3,Brand A,Polyester,Green,396.21,New York,USA
P08809,Accessories,Product 8809,Unisex,women accessories,Summer,Fair,False,False,B4,Brand B,Wool,Green,865.42,Milan,Italy
P08810,Clothing,Product 8810,Female,women accessories,Autumn,Never Worn with Tag,True,False,B3,Brand B,Wool,White,1590.17,Tokyo,Japan
P08811,Accessories,Product 8811,Unisex,men shoes,Autumn,Good,False,False,B1,Brand A,Denim,Blue,1165.76,Paris,France
P08812,Accessories,Product 8812,Female,women accessories,Spring,Good,True,False,B3,Brand C,Cotton,Black,334.65,Tokyo,Japan
P08813,Accessories,Product 8813,Male,men clothing,Spring,Good,True,True,B3,Brand D,Polyester,Black,824.69,London,UK
P08814,Clothing,Product 8814,Female,men accessories,Summer,Fair,False,False,B2,Brand E,Denim,Blue,1207.95,New York,USA
P08815,Accessories,Product 8815,Female,men clothing,Summer,Never Worn,True,True,B4,Brand C,Cotton,Red,1871.94,Milan,Italy
P08816,Clothing,Product 8816,Female,women shoes,Autumn,Good,True,False,B2,Brand C,Leather,Pink,924.72,Berlin,Germany
P08817,Accessories,Product 8817,Male,men shoes,Autumn,Never Worn,True,False,B3,Brand A,Cotton,Black,185.6,London,UK
P08818,Accessories,Product 8818,Female,men accessories,Spring,Never Worn with Tag,True,True,B3,Brand C,Silk,Black,727.41,Milan,Italy
P08819,Shoes,Product 8819,Male,women accessories,Winter,Very Good,True,False,B5,Brand B,Cotton,,219.79,London,UK
P08820,Shoes,Product 8820,Male,men accessories,Summer,Fair,False,True,B4,Brand B,Polyester,Yellow,578.93,Milan,Italy
P08821,Shoes,Product 8821,Female,men shoes,Spring,Never Worn,True,True,B4,Brand E,Wool,Blue,350.51,Paris,France
P08822,Accessories,Product 8822,Unisex,men accessories,Winter,Fair,False,False,B5,Brand B,Denim,Blue,1356.06,Berlin,Germany
P08823,Clothing,Product 8823,Male,women shoes,Summer,Very Good,False,False,B1,Brand E,Leather,Blue,1525.72,Milan,Italy
P08824,Clothing,Product 8824,Unisex,men shoes,Spring,Good,False,False,B1,Brand D,Leather,Black,1162.32,London,UK
P08825,Clothing,Product 8825,Female,men shoes,Autumn,Good,False,True,B1,Brand B,Leather,Black,1150.63,Milan,Italy
P08826,Clothing,Product 8826,Unisex,men clothing,Winter,Very Good,False,False,B1,Brand C,Cotton,Black,1457.04,Milan,Italy
P08827,Accessories,Product 8827,Female,men clothing,Autumn,Never Worn with Tag,True,False,B3,Brand E,Wool,White,331.11,Berlin,Germany
